id	custom_label_0	custom_label_2
shopify_ZZ_7956805910562_43794380685346	under_20	game
shopify_ZZ_7956805943330_43795009503266	20_to_50	game
shopify_ZZ_7956805943330_43794380652578	20_to_50	game
shopify_ZZ_7956805976098_43795009536034	over_50	game
shopify_ZZ_7956805976098_43794380619810	over_50	game
shopify_ZZ_7956806008866_43795009568802	over_50	game
shopify_ZZ_7956806008866_43794380587042	over_50	game
shopify_ZZ_7956806041634_43795009601570	20_to_50	game
shopify_ZZ_7956806041634_43794380554274	20_to_50	game
shopify_ZZ_7956806074402_43795009634338	20_to_50	game
shopify_ZZ_7956806074402_43794380521506	20_to_50	game
shopify_ZZ_7956806107170_43795009667106	under_20	game
shopify_ZZ_7956806107170_43794380488738	under_20	game
shopify_ZZ_7956806139938_43795009699874	over_50	game
shopify_ZZ_7956806139938_43794380455970	over_50	game
shopify_ZZ_7956806172706_43795009732642	20_to_50	game
shopify_ZZ_7956806172706_43794380423202	20_to_50	game
shopify_ZZ_7956806238242_43795009765410	over_50	game
shopify_ZZ_7956806238242_43794379931682	over_50	game
shopify_ZZ_7956806271010_43795009798178	under_20	game
shopify_ZZ_7956806271010_43794379898914	under_20	game
shopify_ZZ_7956806303778_43795009830946	over_50	game
shopify_ZZ_7956806303778_43794379866146	over_50	game
shopify_ZZ_7956806336546_43795009863714	under_20	game
shopify_ZZ_7956806336546_43794379833378	under_20	game
shopify_ZZ_7956806369314_43795009896482	20_to_50	game
shopify_ZZ_7956806369314_43794379800610	20_to_50	game
shopify_ZZ_7956806402082_43795009929250	under_20	game
shopify_ZZ_7956806402082_43794379767842	under_20	game
shopify_ZZ_7956806467618_43795009962018	under_20	game
shopify_ZZ_7956806467618_43794379735074	under_20	game
shopify_ZZ_7956806500386_43795009994786	under_20	game
shopify_ZZ_7956806500386_43794379702306	under_20	game
shopify_ZZ_7956806533154_43795010060322	under_20	game
shopify_ZZ_7956806533154_43794379669538	under_20	game
shopify_ZZ_7956806565922_43795010027554	under_20	game
shopify_ZZ_7956806565922_43794379636770	under_20	game
shopify_ZZ_7956806598690_43795010125858	under_20	game
shopify_ZZ_7956806598690_43794379604002	under_20	game
shopify_ZZ_7956806631458_43795010158626	under_20	game
shopify_ZZ_7956806631458_43794379538466	under_20	game
shopify_ZZ_7956806664226_43795010191394	under_20	game
shopify_ZZ_7956806664226_43794379472930	under_20	game
shopify_ZZ_7956806696994_43795010224162	under_20	game
shopify_ZZ_7956806696994_43794379407394	under_20	game
shopify_ZZ_7956806729762_43795010256930	under_20	game
shopify_ZZ_7956806729762_43794379341858	under_20	game
shopify_ZZ_7956806762530_43795010289698	20_to_50	game
shopify_ZZ_7956806762530_43794379309090	20_to_50	game
shopify_ZZ_7956806795298_43795010322466	20_to_50	game
shopify_ZZ_7956806795298_43794379276322	20_to_50	game
shopify_ZZ_7956806828066_43795010420770	over_50	game
shopify_ZZ_7956806828066_43794379243554	over_50	game
shopify_ZZ_7956806860834_43795010355234	20_to_50	game
shopify_ZZ_7956806860834_43794379210786	20_to_50	game
shopify_ZZ_7956806893602_43795010388002	20_to_50	game
shopify_ZZ_7956806893602_43794379178018	20_to_50	game
shopify_ZZ_7956806926370_43795010453538	over_50	game
shopify_ZZ_7956806926370_43794379145250	over_50	game
shopify_ZZ_7956806959138_43795010486306	under_20	game
shopify_ZZ_7956806959138_43794379079714	under_20	game
shopify_ZZ_7956806991906_43795010519074	over_50	game
shopify_ZZ_7956806991906_43794379046946	over_50	game
shopify_ZZ_7956807024674_43795010551842	under_20	game
shopify_ZZ_7956807024674_43794379014178	under_20	game
shopify_ZZ_7956807057442_43795010584610	over_50	game
shopify_ZZ_7956807057442_43794378981410	over_50	game
shopify_ZZ_7956807090210_43795010650146	under_20	game
shopify_ZZ_7956807090210_43794378948642	under_20	game
shopify_ZZ_7956807122978_43795010617378	under_20	game
shopify_ZZ_7956807122978_43794378915874	under_20	game
shopify_ZZ_7956807155746_43795010682914	20_to_50	game
shopify_ZZ_7956807155746_43794378883106	20_to_50	game
shopify_ZZ_7956807188514_43795010715682	20_to_50	game
shopify_ZZ_7956807188514_43794378850338	20_to_50	game
shopify_ZZ_7956807221282_43795010748450	20_to_50	game
shopify_ZZ_7956807221282_43794378817570	20_to_50	game
shopify_ZZ_7956807286818_43795010813986	20_to_50	game
shopify_ZZ_7956807286818_43794378784802	20_to_50	game
shopify_ZZ_7956807319586_43795010846754	over_50	game
shopify_ZZ_7956807319586_43794378752034	over_50	game
shopify_ZZ_7956807352354_43795010879522	under_20	game
shopify_ZZ_7956807352354_43794378719266	under_20	game
shopify_ZZ_7956807385122_43795010912290	over_50	game
shopify_ZZ_7956807385122_43794378686498	over_50	game
shopify_ZZ_7956807417890_43795012059170	20_to_50	game
shopify_ZZ_7956807417890_43794378555426	20_to_50	game
shopify_ZZ_7956807450658_43795012026402	over_50	game
shopify_ZZ_7956807450658_43794378457122	over_50	game
shopify_ZZ_7956807483426_43795012091938	over_50	game
shopify_ZZ_7956807483426_43794377965602	over_50	game
shopify_ZZ_7956807516194_43795012124706	under_20	game
shopify_ZZ_7956807516194_43794377932834	under_20	game
shopify_ZZ_7956807548962_43795012157474	under_20	game
shopify_ZZ_7956807548962_43794377900066	under_20	game
shopify_ZZ_7956807581730_43795012190242	over_50	game
shopify_ZZ_7956807581730_43794377867298	over_50	game
shopify_ZZ_7956807614498_43795012223010	under_20	game
shopify_ZZ_7956807614498_43794377834530	under_20	game
shopify_ZZ_7956807647266_43795012255778	under_20	game
shopify_ZZ_7956807647266_43794377801762	under_20	game
shopify_ZZ_7956807680034_43795012288546	under_20	game
shopify_ZZ_7956807680034_43794377768994	under_20	game
shopify_ZZ_7956807712802_43795012321314	under_20	game
shopify_ZZ_7956807712802_43794377736226	under_20	game
shopify_ZZ_7956807745570_43795012354082	under_20	game
shopify_ZZ_7956807745570_43794377703458	under_20	game
shopify_ZZ_7956807778338_43795012386850	under_20	game
shopify_ZZ_7956807778338_43794377670690	under_20	game
shopify_ZZ_7956807811106_43795012419618	under_20	game
shopify_ZZ_7956807811106_43794377605154	under_20	game
shopify_ZZ_7956807843874_43795012452386	over_50	game
shopify_ZZ_7956807843874_43794377539618	over_50	game
shopify_ZZ_7956807876642_43795012485154	under_20	game
shopify_ZZ_7956807876642_43794377506850	under_20	game
shopify_ZZ_7956807909410_43795012550690	under_20	game
shopify_ZZ_7956807909410_43794377474082	under_20	game
shopify_ZZ_7956807942178_43795012648994	20_to_50	game
shopify_ZZ_7956807942178_43794377408546	20_to_50	game
shopify_ZZ_7956807974946_43795012681762	20_to_50	game
shopify_ZZ_7956807974946_43794377375778	20_to_50	game
shopify_ZZ_7956808007714_43795012845602	20_to_50	game
shopify_ZZ_7956808007714_43794377343010	20_to_50	game
shopify_ZZ_7956808040482_43795012911138	20_to_50	game
shopify_ZZ_7956808040482_43794377310242	20_to_50	game
shopify_ZZ_7956808073250_43795012714530	20_to_50	game
shopify_ZZ_7956808073250_43794377277474	20_to_50	game
shopify_ZZ_7956808106018_43795012976674	20_to_50	game
shopify_ZZ_7956808106018_43794377244706	20_to_50	game
shopify_ZZ_7956808138786_43795013042210	20_to_50	game
shopify_ZZ_7956808138786_43794377211938	20_to_50	game
shopify_ZZ_7956808171554_43795013140514	20_to_50	game
shopify_ZZ_7956808171554_43794377179170	20_to_50	game
shopify_ZZ_7956808204322_43795013173282	20_to_50	game
shopify_ZZ_7956808204322_43794377146402	20_to_50	game
shopify_ZZ_7956808269858_43795013074978	20_to_50	game
shopify_ZZ_7956808269858_43794377113634	20_to_50	game
shopify_ZZ_7956808302626_43795013107746	20_to_50	game
shopify_ZZ_7956808302626_43794377080866	20_to_50	game
shopify_ZZ_7956808335394_43795014352930	under_20	game
shopify_ZZ_7956808335394_43794377048098	under_20	game
shopify_ZZ_7956808368162_43795014385698	under_20	game
shopify_ZZ_7956808368162_43794377015330	under_20	game
shopify_ZZ_7956808400930_43795014418466	under_20	game
shopify_ZZ_7956808400930_43794376982562	under_20	game
shopify_ZZ_7956808433698_43795014451234	under_20	game
shopify_ZZ_7956808433698_43794376949794	under_20	game
shopify_ZZ_7956808466466_43795014713378	20_to_50	game
shopify_ZZ_7956808466466_43794376917026	20_to_50	game
shopify_ZZ_7956808499234_43795014484002	under_20	game
shopify_ZZ_7956808499234_43794376884258	under_20	game
shopify_ZZ_7956808532002_43795014516770	under_20	game
shopify_ZZ_7956808532002_43794376851490	under_20	game
shopify_ZZ_7956808564770_43795014549538	20_to_50	game
shopify_ZZ_7956808564770_43794376294434	20_to_50	game
shopify_ZZ_7956808597538_43795014615074	under_20	game
shopify_ZZ_7956808597538_43794376261666	under_20	game
shopify_ZZ_7956808630306_43795014582306	under_20	game
shopify_ZZ_7956808630306_43794376228898	under_20	game
shopify_ZZ_7956808663074_43795014647842	under_20	game
shopify_ZZ_7956808663074_43794376130594	under_20	game
shopify_ZZ_7956808695842_43795014680610	under_20	game
shopify_ZZ_7956808695842_43794376097826	under_20	game
shopify_ZZ_7956808728610_43795014746146	over_50	game
shopify_ZZ_7956808728610_43794376065058	over_50	game
shopify_ZZ_7956808761378_43795014844450	20_to_50	game
shopify_ZZ_7956808761378_43794376032290	20_to_50	game
shopify_ZZ_7956808794146_43795014877218	under_20	game
shopify_ZZ_7956808794146_43794375999522	under_20	game
shopify_ZZ_7956808826914_43795014778914	20_to_50	game
shopify_ZZ_7956808826914_43794375966754	20_to_50	game
shopify_ZZ_7956808859682_43795014909986	20_to_50	game
shopify_ZZ_7956808859682_43794375933986	20_to_50	game
shopify_ZZ_7956808892450_43795014975522	under_20	game
shopify_ZZ_7956808892450_43794375835682	under_20	game
shopify_ZZ_7956808925218_43795014942754	under_20	game
shopify_ZZ_7956808925218_43794375802914	under_20	game
shopify_ZZ_7956808957986_43795015008290	under_20	game
shopify_ZZ_7956808957986_43794375737378	under_20	game
shopify_ZZ_7956808990754_43795015041058	20_to_50	game
shopify_ZZ_7956808990754_43794375704610	20_to_50	game
shopify_ZZ_7956809023522_43795015073826	over_50	game
shopify_ZZ_7956809023522_43794375671842	over_50	game
shopify_ZZ_7956809056290_43795015106594	20_to_50	game
shopify_ZZ_7956809056290_43794375639074	20_to_50	game
shopify_ZZ_7956809089058_43795015139362	20_to_50	game
shopify_ZZ_7956809089058_43794375606306	20_to_50	game
shopify_ZZ_7956809121826_43795016581154	under_20	game
shopify_ZZ_7956809121826_43794375573538	under_20	game
shopify_ZZ_7956809154594_43795016679458	under_20	game
shopify_ZZ_7956809154594_43794375540770	under_20	game
shopify_ZZ_7956809187362_43795016712226	under_20	game
shopify_ZZ_7956809187362_43794375508002	under_20	game
shopify_ZZ_7956809220130_43795016744994	under_20	game
shopify_ZZ_7956809220130_43794375475234	under_20	game
shopify_ZZ_7956809252898_43795016613922	20_to_50	game
shopify_ZZ_7956809252898_43794375049250	20_to_50	game
shopify_ZZ_7956809285666_43795016646690	20_to_50	game
shopify_ZZ_7956809285666_43794375016482	20_to_50	game
shopify_ZZ_7956809351202_43795016777762	over_50	game
shopify_ZZ_7956809351202_43794374983714	over_50	game
shopify_ZZ_7956809383970_43795016810530	under_20	game
shopify_ZZ_7956809383970_43794374950946	under_20	game
shopify_ZZ_7956809449506_43795016843298	under_20	game
shopify_ZZ_7956809449506_43794374918178	under_20	game
shopify_ZZ_7956809482274_43795016876066	under_20	game
shopify_ZZ_7956809482274_43794374885410	under_20	game
shopify_ZZ_7956809515042_43795016908834	under_20	game
shopify_ZZ_7956809515042_43794374852642	under_20	game
shopify_ZZ_7956809547810_43795016941602	under_20	game
shopify_ZZ_7956809547810_43794374361122	under_20	game
shopify_ZZ_7956809580578_43795016974370	20_to_50	game
shopify_ZZ_7956809580578_43794374295586	20_to_50	game
shopify_ZZ_7956809646114_43795017007138	under_20	game
shopify_ZZ_7956809646114_43794374262818	under_20	game
shopify_ZZ_7956809678882_43795017039906	over_50	game
shopify_ZZ_7956809678882_43794374230050	over_50	game
shopify_ZZ_7956809711650_43795017072674	under_20	game
shopify_ZZ_7956809711650_43794374197282	under_20	game
shopify_ZZ_7956809744418_43795017138210	under_20	game
shopify_ZZ_7956809744418_43794374164514	under_20	game
shopify_ZZ_7956809777186_43795017170978	under_20	game
shopify_ZZ_7956809777186_43794374131746	under_20	game
shopify_ZZ_7956809809954_43795017105442	over_50	game
shopify_ZZ_7956809809954_43794374098978	over_50	game
shopify_ZZ_7956809842722_43795017203746	under_20	game
shopify_ZZ_7956809842722_43794374066210	under_20	game
shopify_ZZ_7956809875490_43795017236514	under_20	game
shopify_ZZ_7956809875490_43794374033442	under_20	game
shopify_ZZ_7956809908258_43795017302050	20_to_50	game
shopify_ZZ_7956809908258_43794374000674	20_to_50	game
shopify_ZZ_7956809941026_43795017334818	under_20	game
shopify_ZZ_7956809941026_43794373967906	under_20	game
shopify_ZZ_7956809973794_43795017367586	under_20	game
shopify_ZZ_7956809973794_43794373804066	under_20	game
shopify_ZZ_7956810006562_43795017400354	under_20	game
shopify_ZZ_7956810006562_43794373771298	under_20	game
shopify_ZZ_7956810039330_43795018219554	20_to_50	game
shopify_ZZ_7956810039330_43794373738530	20_to_50	game
shopify_ZZ_7956810072098_43795018252322	20_to_50	game
shopify_ZZ_7956810072098_43794373705762	20_to_50	game
shopify_ZZ_7956810104866_43795018285090	20_to_50	game
shopify_ZZ_7956810104866_43794373672994	20_to_50	game
shopify_ZZ_7956810137634_43795018317858	20_to_50	game
shopify_ZZ_7956810137634_43794373640226	20_to_50	game
shopify_ZZ_7956810170402_43795018350626	20_to_50	game
shopify_ZZ_7956810170402_43794373607458	20_to_50	game
shopify_ZZ_7956810203170_43795018383394	over_50	game
shopify_ZZ_7956810203170_43794373574690	over_50	game
shopify_ZZ_7956810235938_43795018416162	over_50	game
shopify_ZZ_7956810235938_43794373509154	over_50	game
shopify_ZZ_7956810268706_43795018448930	under_20	game
shopify_ZZ_7956810268706_43794373476386	under_20	game
shopify_ZZ_7956810301474_43795018481698	under_20	game
shopify_ZZ_7956810301474_43794373443618	under_20	game
shopify_ZZ_7956810334242_43795018514466	under_20	game
shopify_ZZ_7956810334242_43794373410850	under_20	game
shopify_ZZ_7956810367010_43795018547234	under_20	game
shopify_ZZ_7956810367010_43794373378082	under_20	game
shopify_ZZ_7956810399778_43795018580002	20_to_50	game
shopify_ZZ_7956810399778_43794373345314	20_to_50	game
shopify_ZZ_7956810432546_43795018612770	20_to_50	game
shopify_ZZ_7956810432546_43794373312546	20_to_50	game
shopify_ZZ_7956810465314_43795018645538	over_50	game
shopify_ZZ_7956810465314_43794373279778	over_50	game
shopify_ZZ_7956810530850_43795018678306	20_to_50	game
shopify_ZZ_7956810530850_43794373115938	20_to_50	game
shopify_ZZ_7956810563618_43795018743842	20_to_50	game
shopify_ZZ_7956810563618_43794373083170	20_to_50	game
shopify_ZZ_7956810596386_43795018776610	over_50	game
shopify_ZZ_7956810596386_43794373050402	over_50	game
shopify_ZZ_7956810629154_43795018809378	over_50	game
shopify_ZZ_7956810629154_43794372984866	over_50	game
shopify_ZZ_7956810661922_43795018842146	over_50	game
shopify_ZZ_7956810661922_43794372919330	over_50	game
shopify_ZZ_7956810694690_43795018874914	20_to_50	game
shopify_ZZ_7956810694690_43794372886562	20_to_50	game
shopify_ZZ_7956810727458_43795018907682	20_to_50	game
shopify_ZZ_7956810727458_43794372853794	20_to_50	game
shopify_ZZ_7956810792994_43795019137058	under_20	game
shopify_ZZ_7956810792994_43794372821026	under_20	game
shopify_ZZ_7956810825762_43795019169826	under_20	game
shopify_ZZ_7956810825762_43794372788258	under_20	game
shopify_ZZ_7956810858530_43795019235362	under_20	game
shopify_ZZ_7956810858530_43794372755490	under_20	game
shopify_ZZ_7956810891298_43795019202594	20_to_50	game
shopify_ZZ_7956810891298_43794372722722	20_to_50	game
shopify_ZZ_7956810956834_43795019268130	over_50	game
shopify_ZZ_7956810956834_43794372657186	over_50	game
shopify_ZZ_7956810989602_43795019300898	under_20	game
shopify_ZZ_7956810989602_43794372624418	under_20	game
shopify_ZZ_7956811022370_43795019399202	under_20	game
shopify_ZZ_7956811022370_43794372591650	under_20	game
shopify_ZZ_7956811055138_43795019333666	20_to_50	game
shopify_ZZ_7956811055138_43794372558882	20_to_50	game
shopify_ZZ_7956811087906_43795019366434	under_20	game
shopify_ZZ_7956811087906_43794372526114	under_20	game
shopify_ZZ_7956811120674_43795019431970	under_20	game
shopify_ZZ_7956811120674_43794372493346	under_20	game
shopify_ZZ_7956811153442_43795019464738	20_to_50	game
shopify_ZZ_7956811153442_43794372460578	20_to_50	game
shopify_ZZ_7956811186210_43795019497506	under_20	game
shopify_ZZ_7956811186210_43794372427810	under_20	game
shopify_ZZ_7956811218978_43795019530274	under_20	game
shopify_ZZ_7956811218978_43794372395042	under_20	game
shopify_ZZ_7956811251746_43795019563042	under_20	game
shopify_ZZ_7956811251746_43794372362274	under_20	game
shopify_ZZ_7956811284514_43795019595810	under_20	game
shopify_ZZ_7956811284514_43794372329506	under_20	game
shopify_ZZ_7956811317282_43795019628578	under_20	game
shopify_ZZ_7956811317282_43794372296738	under_20	game
